path,label,split,pred_class,confidence,flag_reason
../foodsg-233\salmon - grilled\APUS4ZCJAN208PB58051S01F.jpg,salmon - grilled,all,fried fish,0.1583072,low_confidence
../foodsg-233\salmon - grilled\AZN7IPTM0GOQ6TFV9C17ZP86.jpg,salmon - grilled,all,salmon - grilled,0.21956393,low_confidence
../foodsg-233\salmon - grilled\BLHFYZOV5N1EH37NYDFKH7AA.jpg,salmon - grilled,all,"Rice, korean bulgogi beef",0.24894097,low_confidence
../foodsg-233\salmon - grilled\BM4JY7Y0MU10QVE65C9Q66BA.jpg,salmon - grilled,all,Grapefruit,0.26946554,low_confidence
../foodsg-233\salmon - grilled\BNL6HJ0AV44146B1P354K91L.jpg,salmon - grilled,all,drunken prawn,0.12140756,low_confidence
../foodsg-233\salmon - grilled\BNUSF593RIU27YO9NFN3LO5A.jpg,salmon - grilled,all,banana,0.15359117,low_confidence
../foodsg-233\salmon - grilled\COVPUUNV0I1RHPJUQVDYRJZ5.jpg,salmon - grilled,all,fried prawn,0.16859518,low_confidence
../foodsg-233\salmon - grilled\CSP44BOIZK3PESK62W7XROIY.jpg,salmon - grilled,all,sirloin steak,0.1957882,low_confidence
../foodsg-233\salmon - grilled\DGQM96J016AZ8WCL3S3651YS.jpg,salmon - grilled,all,buckwheat,0.13536915,low_confidence
../foodsg-233\salmon - grilled\FQWL9HOWFQD0A33J0S9NVO1M.jpg,salmon - grilled,all,pineapple,0.25647923,low_confidence
../foodsg-233\salmon - grilled\G6ILOJGUBNVWWYXR37X08XPB.jpg,salmon - grilled,all,salmon - grilled,0.24330914,low_confidence
../foodsg-233\salmon - grilled\GFMAF2VIKXLUXX2BMF5C9SSO.jpg,salmon - grilled,all,seaweed snack,0.2629636,low_confidence
../foodsg-233\salmon - grilled\GK5Z5KQOCS62FRBPEYXGL7RV.jpg,salmon - grilled,all,steamed grouper,0.26821035,low_confidence
../foodsg-233\salmon - grilled\GXSSDT8PD6G0MEJUN07N0UKQ.jpg,salmon - grilled,all,lychee,0.11175536,low_confidence
../foodsg-233\salmon - grilled\H18KHH03PQ0GAT9DJS3MODVP.jpg,salmon - grilled,all,sandwich,0.2882129,low_confidence
../foodsg-233\salmon - grilled\HJ5MJWCO2M8NQ9V1GXR92TP9.jpg,salmon - grilled,all,sushi,0.19273628,low_confidence
../foodsg-233\salmon - grilled\HLB6GUT018TUSD261B88XTL2.jpg,salmon - grilled,all,sandwich,0.21894687,low_confidence
../foodsg-233\salmon - grilled\I5DOUEVP8915WEDBUQWF8DM9.jpg,salmon - grilled,all,salmon - grilled,0.26432475,low_confidence
../foodsg-233\salmon - grilled\I65PLR6IXM3BVRCAB1GRCCYD.jpg,salmon - grilled,all,salmon - grilled,0.25695765,low_confidence
../foodsg-233\salmon - grilled\J4A20WHHT6PWE0NSBF7HQEI2.jpg,salmon - grilled,all,salad,0.17536159,low_confidence
../foodsg-233\salmon - grilled\JTHGMUNG1VPOYA3T18G67UMM.jpg,salmon - grilled,all,Lontong with sayur lodeh,0.15935966,low_confidence
../foodsg-233\salmon - grilled\JXQ17FKJ5S3V8ZUAY8P8V8C0.jpg,salmon - grilled,all,salmon - grilled,0.24939641,low_confidence
../foodsg-233\salmon - grilled\KSZY9X8LF5B7ATJSOMSBXHU7.jpg,salmon - grilled,all,salad,0.29941687,low_confidence
../foodsg-233\salmon - grilled\KXK0T0UK4NYIK6H96ASI8H4O.jpg,salmon - grilled,all,roti john,0.24484286,low_confidence
../foodsg-233\salmon - grilled\LAQC87NKRT0ZQTUBER2GTZ4K.jpg,salmon - grilled,all,sirloin steak,0.16887698,low_confidence
../foodsg-233\salmon - grilled\M61P17Q0XED05TPNSMH9H2FK.jpg,salmon - grilled,all,Prawn Noodle,0.21628307,low_confidence
../foodsg-233\salmon - grilled\M7J6HYWXALPNQUA0WNRAIWHC.jpg,salmon - grilled,all,salmon - grilled,0.1955405,low_confidence
../foodsg-233\salmon - grilled\MG4VXDMGSWLMWGPL8RACFO5X.jpg,salmon - grilled,all,salmon - grilled,0.14681022,low_confidence
../foodsg-233\salmon - grilled\MNF0I6DVJU58PG5RHHR80AFA.jpg,salmon - grilled,all,"Rice, korean bulgogi beef",0.2178895,low_confidence
../foodsg-233\salmon - grilled\NZ0I8O7G6MA31W6PTC71I7WQ.jpg,salmon - grilled,all,salmon - grilled,0.12343492,low_confidence
../foodsg-233\salmon - grilled\O1MB4IZMWH4AWWCEN12F9AQG.jpg,salmon - grilled,all,kebab - chicken,0.2978604,low_confidence
../foodsg-233\salmon - grilled\O3S65XB710TEBJXYHG6Y3RBF.jpg,salmon - grilled,all,kebab - chicken,0.14870284,low_confidence
../foodsg-233\salmon - grilled\O688AW7GFPB0OGUOKTDFWJ4S.jpg,salmon - grilled,all,salmon - grilled,0.25649878,low_confidence
../foodsg-233\salmon - grilled\O8DB1BAA4HERO8FJF70O0KS0.jpg,salmon - grilled,all,salmon - grilled,0.2927392,low_confidence
../foodsg-233\salmon - grilled\OO6VLGYU0LTQG01CCPYXCQ2W.jpg,salmon - grilled,all,salmon - grilled,0.1988767,low_confidence
../foodsg-233\salmon - grilled\P1HTBVYXAIZU3QO636JFMW0S.jpg,salmon - grilled,all,Persimmon,0.25714982,low_confidence
../foodsg-233\salmon - grilled\PDF3844JMM0QJ1MYFY7XZ0HD.jpg,salmon - grilled,all,Chinese fritters,0.1911804,low_confidence
../foodsg-233\salmon - grilled\Q1MEFBN43NZ9487PBAZNTA18.jpg,salmon - grilled,all,buckwheat,0.19528243,low_confidence
../foodsg-233\salmon - grilled\Q1VEAU9HYPSG5NPB8YDN5AH6.jpg,salmon - grilled,all,Grapefruit,0.2829015,low_confidence
../foodsg-233\salmon - grilled\Q9QRQBTZ0G4AGMX9M2F09BES.jpg,salmon - grilled,all,biscuit,0.083153374,low_confidence
../foodsg-233\salmon - grilled\QVEB70TV1I81BEG7M2O92QM6.jpg,salmon - grilled,all,thunder tea rice,0.114419825,low_confidence
../foodsg-233\salmon - grilled\R3WZQCVPCMAVF3ONMRGR509O.jpg,salmon - grilled,all,salmon - grilled,0.23244657,low_confidence
../foodsg-233\salmon - grilled\R8E5YV8YICKMWUMC4UWL3OY4.jpg,salmon - grilled,all,Pomelo,0.17209013,low_confidence
../foodsg-233\salmon - grilled\R9E0JWGXZBR8KH2IG6U73C6G.jpg,salmon - grilled,all,salmon - grilled,0.22922911,low_confidence
../foodsg-233\salmon - grilled\SXRTFGLFJXPZ2ZEKVHU80YSX.jpg,salmon - grilled,all,salad,0.22832553,low_confidence
../foodsg-233\salmon - grilled\SY02Y4XWKQLJV8M0FFXZPKAE.jpg,salmon - grilled,all,chawanmushi,0.2614359,low_confidence
../foodsg-233\salmon - grilled\TJCT1IQ4O0TWB8ZCJP4EE1Q4.jpg,salmon - grilled,all,kaya toast,0.20189954,low_confidence
../foodsg-233\salmon - grilled\TX6ZODQQ7S8STV4MH194S1WV.jpg,salmon - grilled,all,pancake,0.16916978,low_confidence
../foodsg-233\salmon - grilled\UAXSS00VCBH516ZAWR8VIYEQ.jpg,salmon - grilled,all,spring rolls,0.27143192,low_confidence
../foodsg-233\salmon - grilled\UDB4BR64CU585GVW6SP5M3X2.jpg,salmon - grilled,all,sandwich,0.11446156,low_confidence
../foodsg-233\salmon - grilled\VULY2QJC2O8B7A7V3CXASL03.jpg,salmon - grilled,all,pasta - fettuccine,0.19903968,low_confidence
../foodsg-233\salmon - grilled\X222LQBQK244BN1YV0N213JS.jpg,salmon - grilled,all,pineapple tarts,0.24034308,low_confidence
../foodsg-233\salmon - grilled\X509TW85EGCUS874C91N186T.jpg,salmon - grilled,all,thunder tea rice,0.25953186,low_confidence
../foodsg-233\salmon - grilled\XAD6338A8LDSMLZ9A36OZ5FO.jpg,salmon - grilled,all,orange,0.22825521,low_confidence
../foodsg-233\salmon - grilled\XONKQCH1XO69LFFZD2K5MS5K.jpg,salmon - grilled,all,salmon - grilled,0.13328777,low_confidence
../foodsg-233\salmon - grilled\XXYUH8Q4NGE56MZYMSAH0LLJ.jpg,salmon - grilled,all,sirloin steak,0.23472625,low_confidence
../foodsg-233\salmon - grilled\Y17N297GMTF6T5AF3R6NOUIR.jpg,salmon - grilled,all,salmon - grilled,0.23945437,low_confidence
../foodsg-233\salmon - grilled\Y1P92Y5CCONPR5N6WQQ9CQKY.jpg,salmon - grilled,all,salmon - grilled,0.26905298,low_confidence
../foodsg-233\salmon - grilled\YBLZO2G6BQIH2IE40I3BGPKR.jpg,salmon - grilled,all,salmon - grilled,0.19722876,low_confidence
../foodsg-233\salmon - grilled\YHLJVACR834EZRPFVWX9HQZO.jpg,salmon - grilled,all,corn,0.26487657,low_confidence
../foodsg-233\salmon - grilled\YQ29H1BDO85VEGBLBL57M2MQ.jpg,salmon - grilled,all,"Rice, chicken katsu with Japanese curry",0.12641834,low_confidence
../foodsg-233\salmon - grilled\Z00SJZQVVPNQ18BZAY174PNE.jpg,salmon - grilled,all,salmon - grilled,0.2083493,low_confidence
../foodsg-233\salmon - grilled\ZPD49AZPK685TTIFNV62U1HS.jpg,salmon - grilled,all,mixed vegetables,0.27072755,low_confidence
../foodsg-233\sambal\0002EJCDWMAKH4BN59VBHP3O.jpg,sambal,all,chicken masala,0.13932484,low_confidence
../foodsg-233\sambal\041Q4N6VKJQ5YNO5O60Y25ED.jpg,sambal,all,chicken masala,0.17771009,low_confidence
../foodsg-233\sambal\0CCLG0NDI0VK0A7FKRFNZ6CF.jpg,sambal,all,buckwheat,0.24956463,low_confidence
../foodsg-233\sambal\0MH68R3MMI8G8HVWJG21S729.jpg,sambal,all,Instant Cereal Drink,0.20283146,low_confidence
../foodsg-233\sambal\0UZY1P514II6CHAPMEGK3CDG.jpg,sambal,all,sambal,0.15582007,low_confidence
../foodsg-233\sambal\0YYIDUQTBMX2A00Y908HFAC0.jpg,sambal,all,canned Fruit salad,0.25197956,low_confidence
../foodsg-233\sambal\11X9I77ACRFTGYN9VC31DO7H.jpg,sambal,all,sambal,0.25467163,low_confidence
../foodsg-233\sambal\1ET2ZB9GTBOYF7LJMIUDFHS7.jpg,sambal,all,sambal,0.29298162,low_confidence
../foodsg-233\sambal\2BFLJFXX4R46THOXKEU3EQDG.jpg,sambal,all,Fruit juice,0.28581738,low_confidence
../foodsg-233\sambal\2X89GKNCVVFCK9YNRR5GXV9S.jpg,sambal,all,Chinese fritters,0.17916894,low_confidence
../foodsg-233\sambal\2YW5U3NVX5UJONJB9MMWRCC3.jpg,sambal,all,Kway Teow,0.1088338,low_confidence
../foodsg-233\sambal\2Z8TDVCP82J22VNANAYLZL7V.jpg,sambal,all,sambal,0.26341283,low_confidence
../foodsg-233\sambal\36NE6UYN864ANPKQF0N4B689.jpg,sambal,all,Mee siam,0.10068854,low_confidence
../foodsg-233\sambal\36SXV879B9P913TYOSHBQS6Q.jpg,sambal,all,sambal,0.21709855,low_confidence
../foodsg-233\sambal\3ESIMVDB89CJCSHCKBUFWX1Q.jpg,sambal,all,sambal,0.18012898,low_confidence
../foodsg-233\sambal\3FJ4R0CCEVF0GPPNHZCVKO9K.jpg,sambal,all,Sweets,0.15191467,low_confidence
../foodsg-233\sambal\3NOWHL4FBI9V6RCAXN63M6U0.jpg,sambal,all,chin chow drink,0.119660266,low_confidence
../foodsg-233\sambal\3U0DKL68MKVH34KC99H73S06.jpg,sambal,all,sambal,0.11020399,low_confidence
../foodsg-233\sambal\43DY6AND28RHFLMJ7S7GA6W0.jpg,sambal,all,sambal,0.28428754,low_confidence
../foodsg-233\sambal\48H58EOZJT7IU7XN05QSXURD.jpg,sambal,all,cheng tng,0.15669738,low_confidence
../foodsg-233\sambal\499WJDZQ5SAYADH11A9OY4JY.jpg,sambal,all,cooked brown rice,0.24730688,low_confidence
../foodsg-233\sambal\4AGEG8VRTPNVQU0GVPNS5P3F.jpg,sambal,all,Chocolate,0.29412442,low_confidence
../foodsg-233\sambal\4IX6ZS5GZVNGXO3BOWQW0APK.jpg,sambal,all,Chinese fritters,0.15225156,low_confidence
../foodsg-233\sambal\4PY5T9FCGWOEDAW3QT89IXLZ.jpg,sambal,all,cooked brown rice,0.17940174,low_confidence
../foodsg-233\sambal\4YCA29P0D1RJUAS8ID44Q0DD.jpg,sambal,all,fried prawn,0.25600335,low_confidence
../foodsg-233\sambal\56B4ZST1JSY7V3U53CRMXR6A.jpg,sambal,all,Sweets,0.19514671,low_confidence
../foodsg-233\sambal\5GX1VBEKJOVSCB0LG3YD8QGO.jpg,sambal,all,sambal,0.28758258,low_confidence
../foodsg-233\sambal\5I7T03JFVJV4HG7OSQK7R89P.jpg,sambal,all,sambal,0.18701395,low_confidence
../foodsg-233\sambal\5ZJBR1FQCNA1YMU9SCH5SCKJ.jpg,sambal,all,sambal,0.17766249,low_confidence
../foodsg-233\sambal\6JB0M8EXQUQNUM7A0LNL05CU.jpg,sambal,all,"Rice, with dakgalbi",0.28475413,low_confidence
../foodsg-233\sambal\777S1YDQC1Y4XRAQF2WNI7MG.jpg,sambal,all,Fruit juice,0.23461881,low_confidence
../foodsg-233\sambal\7DCEKO0BJ3RFPIU7V963KA14.jpg,sambal,all,mixed vegetables,0.27093354,low_confidence
../foodsg-233\sambal\7IMWHVKPWRQKCUQWP9ALEXDB.jpg,sambal,all,Kway Teow,0.1768975,low_confidence
../foodsg-233\sambal\7OHCKNOAN94W9XRQNGZ2V0U2.jpg,sambal,all,chin chow drink,0.24180818,low_confidence
../foodsg-233\sambal\7ZPGPMAYS28GQN1AIT3KRH91.jpg,sambal,all,Chocolate,0.19223323,low_confidence
../foodsg-233\sambal\80YT44NSVC0PURRR7UT5MZ6F.jpg,sambal,all,"Rice, with dakgalbi",0.15973395,low_confidence
../foodsg-233\sambal\82WX15ZGLFAWMQADNRE69KKY.jpg,sambal,all,fried rice,0.2329039,low_confidence
../foodsg-233\sambal\8CZC7ZNHHOWMKTLG9IQYS9NX.jpg,sambal,all,ice kacang,0.177492,low_confidence
../foodsg-233\sambal\8XFU0DERGB0XTIBOXAB0YSD9.jpg,sambal,all,"Rice, with dakgalbi",0.21465552,low_confidence
../foodsg-233\sambal\952GWLUCYTSQMWAGLSS2DS6C.jpg,sambal,all,cheng tng,0.2224118,low_confidence
../foodsg-233\sambal\9HSHW9AIX78P28UOEX9TE02P.jpg,sambal,all,sambal,0.2535396,low_confidence
../foodsg-233\sambal\9RX70ZV2XPRLK8RMYXK5NIW6.jpg,sambal,all,ice kacang,0.18044469,low_confidence
../foodsg-233\sambal\ACDCVHY72BZCYMA9PY1Q1KEA.jpg,sambal,all,bak kwa,0.2106481,low_confidence
../foodsg-233\sambal\AGFJB8LNSWG18Q5959BW88E1.jpg,sambal,all,Chinese fritters,0.10657221,low_confidence
../foodsg-233\sambal\AIK0HMN9NRRSKQVFJ94VIN4V.jpg,sambal,all,Chinese fritters,0.119860515,low_confidence
../foodsg-233\sambal\ANYMOWMXHICU1B3US5K9ZF1E.jpg,sambal,all,chwee kueh,0.23186488,low_confidence
../foodsg-233\sambal\ASRCF2ZV9VA71HF5WO3OIV0M.jpg,sambal,all,Chocolate,0.24716625,low_confidence
../foodsg-233\sambal\AUQXGGJR3FCX6JHFOFBNGKKX.jpg,sambal,all,sambal stingray,0.12865044,low_confidence
../foodsg-233\sambal\B184RYF31XN9I6YLXM5TC6RU.jpg,sambal,all,chicken masala,0.1362418,low_confidence
../foodsg-233\sambal\B2VE803SFPGF6BPWRLDB0NLK.jpg,sambal,all,sambal,0.23807003,low_confidence
../foodsg-233\sambal\BCD49O5GTDKDQPQAVGZNPVR0.jpg,sambal,all,sambal,0.268307,low_confidence
../foodsg-233\sambal\BFI4HHYQK85YOJJYHPDBS4OC.jpg,sambal,all,sambal,0.27697405,low_confidence
../foodsg-233\sambal\BNYLV0L1WCNYJ2K9M93KDZPV.jpg,sambal,all,cherries,0.22940704,low_confidence
../foodsg-233\sambal\BOF7AGTU8Y063IOT5LAP3PEV.jpg,sambal,all,sambal,0.29421943,low_confidence
../foodsg-233\sambal\BQD4XIIX429FDN67HSW7JTXQ.jpg,sambal,all,sambal,0.18026271,low_confidence
../foodsg-233\sambal\BQPRGT0BJW0NHB4LR3P3CPQ1.jpg,sambal,all,Fried Noodles,0.19283366,low_confidence
../foodsg-233\sambal\BVL918FIXNBPH9YIIX5Z1L33.jpg,sambal,all,"Don, chicken teriyaki",0.23621929,low_confidence
../foodsg-233\sambal\C75ZA4HH9LY52FVGV4T00O64.jpg,sambal,all,sambal,0.12540063,low_confidence
../foodsg-233\sambal\C785RYT92TWIUPTX2PLXVQO5.jpg,sambal,all,sambal,0.22110377,low_confidence
../foodsg-233\sambal\CD0SF4AX2C2WNSZ5QBMV0KXA.jpg,sambal,all,sambal,0.12522115,low_confidence
../foodsg-233\sambal\CJVNJWO99RM0847O4P9SCG1J.jpg,sambal,all,Chocolate,0.29753277,low_confidence
../foodsg-233\sambal\CQSIQIOPG53PN6AUKFXB4K8P.jpg,sambal,all,sambal stingray,0.1437056,low_confidence
../foodsg-233\sambal\CRVXPUL5WWDNHUUTXKUL9VJP.jpg,sambal,all,Instant Cereal Drink,0.15738901,low_confidence
../foodsg-233\sambal\CVQ3IO9XHJUDLHZKERF1DSB1.jpg,sambal,all,cooked brown rice,0.21226248,low_confidence
../foodsg-233\sambal\D1LBAXPERK9KIMSW7G2MHGIR.jpg,sambal,all,yam rice,0.24925876,low_confidence
../foodsg-233\sambal\D2JNDPIRG19EPJWU1PN38JAS.jpg,sambal,all,Sweets,0.24238345,low_confidence
../foodsg-233\sambal\DE93ZCT2AXFJVQ9SSWS2ANZ3.jpg,sambal,all,mixed vegetables,0.12964836,low_confidence
../foodsg-233\sambal\DOR91FEGN2G04SERYJB1D3BO.jpg,sambal,all,cooked brown rice,0.12714927,low_confidence
../foodsg-233\sambal\DOYOYLU5LZ35SLDOTGK0Y9PT.jpg,sambal,all,Udon,0.07690809,low_confidence
../foodsg-233\sambal\DRLGE861TKT3K3AYI5TTUDNY.jpg,sambal,all,fried rice,0.21730217,low_confidence
../foodsg-233\sambal\DUFG5E0EA4KBURGTO68QK9YM.jpg,sambal,all,siew mai,0.16073012,low_confidence
../foodsg-233\sambal\EENVXRRN6NCIK00Y735N7UGG.jpg,sambal,all,fried prawn,0.20970583,low_confidence
../foodsg-233\sambal\ETWNKDXB52NMZKZVNOTWQTM7.jpg,sambal,all,Snacks and Chips,0.28727987,low_confidence
../foodsg-233\sambal\EWC2JKUZ8KL3UKWWWQDMK83V.jpg,sambal,all,sambal,0.24834347,low_confidence
../foodsg-233\sambal\F4JMPOITW5N7QDAYP4Q5ZVO5.jpg,sambal,all,sambal,0.23544437,low_confidence
../foodsg-233\sambal\F54JLDHDCCEKX888JJCQAYQN.jpg,sambal,all,Soft boiled eggs,0.29083642,low_confidence
../foodsg-233\sambal\F7UEO7QYP2X30BIYNHM9ZLED.jpg,sambal,all,seaweed snack,0.2460886,low_confidence
../foodsg-233\sambal\FFQA4NEDAK7XM5TBEPQQ9S13.jpg,sambal,all,chawanmushi,0.16153006,low_confidence
../foodsg-233\sambal\FIB5HH4MAT1IVUCO63XPN08N.jpg,sambal,all,"Rice, with dakgalbi",0.26141205,low_confidence
../foodsg-233\sambal\FJSMJID0Q0JII9WSBL8NCOM7.jpg,sambal,all,mixed vegetables,0.28798985,low_confidence
../foodsg-233\sambal\FNYYSESYAY5COF731YIK3DGQ.jpg,sambal,all,ice kacang,0.26403415,low_confidence
../foodsg-233\sambal\FZO8X9LDL4IASXA9IQ4FFIEV.jpg,sambal,all,longan,0.21061964,low_confidence
../foodsg-233\sambal\G5U4P2PQ0X66HF7YHM8EGCBJ.jpg,sambal,all,satay bee hoon,0.14703779,low_confidence
../foodsg-233\sambal\G8RW6D7OSIRVR79E4YUNMCXT.jpg,sambal,all,Fruit juice,0.23797901,low_confidence
../foodsg-233\sambal\GJYWXUU2Y0U8ZNMVCSRTH2KD.jpg,sambal,all,sambal,0.29571512,low_confidence
../foodsg-233\sambal\GNASRM3NP6O11DSMJ79Y7TD4.jpg,sambal,all,drunken prawn,0.24625981,low_confidence
../foodsg-233\sambal\GQTU7L4IKGR65IEUT25OMZEN.jpg,sambal,all,cooked brown rice,0.28343663,low_confidence
../foodsg-233\sambal\HWPSVYOWD687ZY1WZ4M168Q3.jpg,sambal,all,Sweets,0.13303058,low_confidence
../foodsg-233\sambal\I405VOPP7PJNSH81M7MANF40.jpg,sambal,all,Persimmon,0.19469498,low_confidence
../foodsg-233\sambal\IIW7K30QQGRRVLQA86VPV5H7.jpg,sambal,all,sambal,0.28467804,low_confidence
../foodsg-233\sambal\IRDP3AQJ0TBKBIRHJBKJFQ4E.jpg,sambal,all,fried prawn,0.19411953,low_confidence
../foodsg-233\sambal\IXEIKNILBBCC3DHXFJIAVLLT.jpg,sambal,all,mixed vegetables,0.19668187,low_confidence
../foodsg-233\sambal\J32D44RK6ZZI9ODOOU0FZ4XL.jpg,sambal,all,Chocolate,0.27075267,low_confidence
../foodsg-233\sambal\J6O4KE46OC3HM2164VMRG2B9.jpg,sambal,all,Instant Cereal Drink,0.24705255,low_confidence
../foodsg-233\sambal\JMINLJ01YM5TKY4SG9PONI2A.jpg,sambal,all,"Pilaf, pea",0.24571711,low_confidence
../foodsg-233\sambal\K05OJRLSUNRF6TWKHMZLCHMS.jpg,sambal,all,chicken masala,0.2603625,low_confidence
../foodsg-233\sambal\K0GXMAPSU6HGO1388GXJZ7TN.jpg,sambal,all,roti john,0.1480102,low_confidence
../foodsg-233\sambal\K5NCGFR0XU2PYRYMTJC7ZFLP.jpg,sambal,all,sambal,0.24904501,low_confidence
../foodsg-233\sambal\KCJAEF0MEGWLL6ZQ46JKFEFF.jpg,sambal,all,vegetable soup,0.22461832,low_confidence
../foodsg-233\sambal\KHIND98NA5E0U02IAQUVG0YQ.jpg,sambal,all,sambal stingray,0.22180744,low_confidence
../foodsg-233\sambal\KQDFM9IZ206182DQU3PTAL8U.jpg,sambal,all,sambal,0.2814208,low_confidence
../foodsg-233\sambal\KTQV4L1SEOQT5OV9WZPPA9A2.jpg,sambal,all,sambal,0.2673328,low_confidence
../foodsg-233\sambal\KVDPQJ8EK7T0N721SIUW5WU5.jpg,sambal,all,buckwheat,0.19615011,low_confidence
../foodsg-233\sambal\L0W1C0WCI9BAZPIR5LYYWWZ5.jpg,sambal,all,mixed vegetables,0.24267402,low_confidence
../foodsg-233\sambal\L4XPZKO7CO26DYD55GYMKBYF.jpg,sambal,all,Chinese fritters,0.10864835,low_confidence
../foodsg-233\sambal\LBQKP19R756LGPXL6GCUBIFK.jpg,sambal,all,sambal,0.20621687,low_confidence
../foodsg-233\sambal\LC6Z1JQQRYP9AT8NZ0A43XQJ.jpg,sambal,all,sambal,0.27374092,low_confidence
../foodsg-233\sambal\LDXN46BNGNGR0R3WVKX1991C.jpg,sambal,all,buckwheat,0.14320631,low_confidence
../foodsg-233\sambal\LEJNZSMGYAFXFLSMG8M23PM4.jpg,sambal,all,drunken prawn,0.12982011,low_confidence
../foodsg-233\sambal\M420Y6CLV2VMVCBSXDDXYY0H.jpg,sambal,all,buckwheat,0.24370237,low_confidence
../foodsg-233\sambal\M7FE4UXTVDG4PGVPJB08T2G3.jpg,sambal,all,chicken masala,0.08895267,low_confidence
../foodsg-233\sambal\MDF8UOA1IJ3J6I6WMQ8AOK6S.jpg,sambal,all,strawberry,0.13112366,low_confidence
../foodsg-233\sambal\MSBCBFGYP95OD126LFOBI279.jpg,sambal,all,char siew,0.28979015,low_confidence
../foodsg-233\sambal\MVJHV0NAP5U9H7FQA98HGKPD.jpg,sambal,all,sambal,0.2999512,low_confidence
../foodsg-233\sambal\N2JLOGNEOH3WJTQVD9B5KNX7.jpg,sambal,all,sambal,0.1914125,low_confidence
../foodsg-233\sambal\N4DXP66FMNCWULZHSIO3G5L2.jpg,sambal,all,mushroom soup,0.1997712,low_confidence
../foodsg-233\sambal\NE10CAFA4S25W1IFDYS82P75.jpg,sambal,all,pear,0.11078055,low_confidence
../foodsg-233\sambal\O3RNT9JXI71JN72IXZDZU37N.jpg,sambal,all,Snacks and Chips,0.2593591,low_confidence
../foodsg-233\sambal\OAEQYIY8NZBLKUXKBMLXBLQO.jpg,sambal,all,bak kut teh,0.09952671,low_confidence
../foodsg-233\sambal\OUY8XAWAEX7H2CMWEPVHWPTB.jpg,sambal,all,Bubble Milk Tea,0.10481115,low_confidence
../foodsg-233\sambal\P77JV0P8OIBR3VH5OIJAEUZF.jpg,sambal,all,sambal,0.1647029,low_confidence
../foodsg-233\sambal\PE36XNOKBRMU29SUSIVW4UL4.jpg,sambal,all,chin chow drink,0.2818307,low_confidence
../foodsg-233\sambal\PJUPYQ182LXOB50BROYB30FW.jpg,sambal,all,dumpling,0.23932679,low_confidence
../foodsg-233\sambal\PM498OO7RRVNJNOAL54FDGJ7.jpg,sambal,all,chicken masala,0.2094489,low_confidence
../foodsg-233\sambal\PZRU7GR5UH0GPZYKN3K7NSWM.jpg,sambal,all,Snacks and Chips,0.24973486,low_confidence
../foodsg-233\sambal\QCOYJRPLSKHK9P5JSUE9OEKT.jpg,sambal,all,sambal,0.11971125,low_confidence
../foodsg-233\sambal\QUPAGV7UHB6WWS5E3Y2FIQPH.jpg,sambal,all,Tauhu Goreng,0.18634872,low_confidence
../foodsg-233\sambal\QX7798N49WMR605E3HCUE645.jpg,sambal,all,sushi,0.28157437,low_confidence
../foodsg-233\sambal\R42ONVA3LPHEQVBR8CZC9118.jpg,sambal,all,sambal,0.29845172,low_confidence
../foodsg-233\sambal\RJHOA7NAMU44WMU89WATD5NR.jpg,sambal,all,sambal,0.18119842,low_confidence
../foodsg-233\sambal\RZ66EO1FIP1JWFRLCVYECJJ7.jpg,sambal,all,sambal,0.20780145,low_confidence
../foodsg-233\sambal\S2VD4YW39DP1NJE8PTM75RKU.jpg,sambal,all,pasta - fettuccine,0.23438296,low_confidence
../foodsg-233\sambal\S9Z1K2RXDX82F5IJMDWW7EUY.jpg,sambal,all,tacos and nachos,0.14925654,low_confidence
../foodsg-233\sambal\T6Q5GAIW0LJD7WUA7C36E9K8.jpg,sambal,all,sambal,0.29746896,low_confidence
../foodsg-233\sambal\TGI7YQ101X7BF2GNJ7KZO3QP.jpg,sambal,all,hotplate tofu,0.22995758,low_confidence
../foodsg-233\sambal\TP6G4D8WVD6PDBOYSQDZAYOG.jpg,sambal,all,sambal,0.23331551,low_confidence
../foodsg-233\sambal\TQ4V18YNTZZ9D8B3OXTV6RB8.jpg,sambal,all,sambal,0.22690485,low_confidence
../foodsg-233\sambal\TXVA8WJWGL9SU88O1OHBLG9T.jpg,sambal,all,buckwheat,0.17152637,low_confidence
../foodsg-233\sambal\UGG7E97XQ5V3T467F8FD07L0.jpg,sambal,all,Chocolate,0.266261,low_confidence
../foodsg-233\sambal\UUNYX1PLSASRRHE8RFT417MW.jpg,sambal,all,cheng tng,0.2955803,low_confidence
../foodsg-233\sambal\V8TE74X8RI303XCWGY526X0M.jpg,sambal,all,fried prawn,0.25165144,low_confidence
../foodsg-233\sambal\V8U0H12IZIPXMJXUJB25V48O.jpg,sambal,all,Udon,0.10854585,low_confidence
../foodsg-233\sambal\VE704XD1L83G9VX3KM6BFSFR.jpg,sambal,all,buckwheat,0.12799715,low_confidence
../foodsg-233\sambal\VEVMX7EUN3D3LV6SS9TB2SBQ.jpg,sambal,all,mixed vegetables,0.21842548,low_confidence
../foodsg-233\sambal\VIL3HAPX43C2Q033N3MRKK9S.jpg,sambal,all,cherries,0.17571822,low_confidence
../foodsg-233\sambal\VYJMFUOAOCRGF350WAXV9KVY.jpg,sambal,all,drunken prawn,0.2525774,low_confidence
../foodsg-233\sambal\W9G4OVMJUHL4CAX0PVWZFXJ0.jpg,sambal,all,assam pedas,0.15287383,low_confidence
