path,label,split,outlier_score
../foodsg-233\Soto ayam\3NVS5Z6DH4O098CLU39R0WXJ.jpg,Soto ayam,all,-0.4881653806327354
../foodsg-233\pancake\R5MDG1W4XVEZECYBT8I9CMOV.jpg,pancake,all,-0.4881575513487285
../foodsg-233\Fruit juice\APIFFTFKUV5RNFTR2FCNHG7Z.jpg,Fruit juice,all,-0.4881550306942099
../foodsg-233\chicken masala\FR0F8Z0AY4LJ6X16TV73H1AN.jpg,chicken masala,all,-0.4881522240134252
../foodsg-233\sliced fish soup\FVWCBBNP6ADI1GB9UF3IIH3S.jpg,sliced fish soup,all,-0.48815201262028585
../foodsg-233\egg tart\IZUSJTKLPFLN9ZO5FC7YC0RE.jpg,egg tart,all,-0.4881400826251439
../foodsg-233\sausage rolls\G8GQS9QD7YE6IUTR4IH66ARL.jpg,sausage rolls,all,-0.48813182512337183
../foodsg-233\Dumpling noodle soup\0IRRM5RY969WMW5IIILBHZ2P.jpg,Dumpling noodle soup,all,-0.48813038385654883
../foodsg-233\Chocolate\VISMSKYUHWDN3BMVUT5UBD4V.jpg,Chocolate,all,-0.4881196382327527
../foodsg-233\egg tart\23BO83RQ9LX0W9977ZVOM0X9.jpg,egg tart,all,-0.48811032958925044
../foodsg-233\Bubble Milk Tea\ASDO2QOAKHIZURE83U79WXAL.jpg,Bubble Milk Tea,all,-0.4881051450249399
../foodsg-233\pasta - fettuccine\EEP0H80UV9Z16PUVT0HZ8S1H.jpg,pasta - fettuccine,all,-0.488091604201125
../foodsg-233\fried chicken\0TJR3JK1H0C0K6DGLYF763LN.jpg,fried chicken,all,-0.4880914632042623
../foodsg-233\Bubble Milk Tea\8QOXZ6IJ2VBJM1VKC966E3AA.jpg,Bubble Milk Tea,all,-0.48808852110519496
../foodsg-233\Pomelo\KQKT0A7MVTJ6SLNC9H2BR441.jpg,Pomelo,all,-0.4880856356607377
../foodsg-233\kaya toast\VRLEG2U4D4SSQSIQ7IM5T2GR.jpg,kaya toast,all,-0.4880852775686055
../foodsg-233\Nasi pattaya\HI19WAOV8LJKQIGB9A1JBD5T.jpg,Nasi pattaya,all,-0.48808349789904726
../foodsg-233\yuseng\NI9V47F3ZGT2ARTR2LI3Q58M.jpg,yuseng,all,-0.4880815873862387
../foodsg-233\pineapple tarts\Q2ZA3RS2Y90BNID1VM7O1PT8.jpg,pineapple tarts,all,-0.48807512757212423
../foodsg-233\Fruit juice\RGI4DTDQFXVGCFKO4XB07A4J.jpg,Fruit juice,all,-0.48807055313543884
../foodsg-233\chicken masala\6913L66CRWAQ1ELLSE5708WA.jpg,chicken masala,all,-0.4880692554057282
../foodsg-233\Bibimbap\BQJA1EPLGUW6S2AA4D30KN5C.jpg,Bibimbap,all,-0.48806300241533573
../foodsg-233\muesli\72RIL25YSLUOFNMX2E5M9CIA.jpg,muesli,all,-0.48806198476663754
../foodsg-233\sushi\TRA7EQ776BDVWHA1303XFWV4.jpg,sushi,all,-0.4880582422140729
../foodsg-233\Mee bandung\P6ASID17B11DB9RM0Q5O9ORZ.jpg,Mee bandung,all,-0.48805538195473436
"../foodsg-233\Mee siam, fried\S56F8TF2G3MNUZ9OLR33JDL4.jpg","Mee siam, fried",all,-0.4880552138747998
../foodsg-233\Bibimbap\1E2NJHI28NM86IWIVQZO1XAS.jpg,Bibimbap,all,-0.4880465591097908
../foodsg-233\green leafy vegetables\HG7YMCO88PM95OVABKAI5IYM.jpg,green leafy vegetables,all,-0.4880462434374039
../foodsg-233\tom yum noodle soup\1NXZEVV8B7V6ZM0Q12MMYQUQ.jpg,tom yum noodle soup,all,-0.4880438254773918
../foodsg-233\Kway Teow\LLIKRTJBEWI2XOZEH96NRB10.jpg,Kway Teow,all,-0.4880418458077844
../foodsg-233\Kway Teow\M8K4F7CVCY03ZXCA2VCYZ831.jpg,Kway Teow,all,-0.4880338520077619
../foodsg-233\Chocolate\P9OSXP1R2RBAF7DM40BR28EM.jpg,Chocolate,all,-0.48802911881335026
../foodsg-233\Kueh Salat\ONO2FAM8YEETRMQJDQLIAJSS.jpg,Kueh Salat,all,-0.4880228592127129
../foodsg-233\cheese fries\YOKIJU9JYX6FAFGCUZF43E0Y.jpg,cheese fries,all,-0.4880187458968022
../foodsg-233\char siew\N06SDQ5HE8UXLBJQ8QO6OGEN.jpg,char siew,all,-0.48801861752579007
../foodsg-233\canned Fruit salad\6OH0BX7I3WWC037PE9V8HQ65.jpg,canned Fruit salad,all,-0.4880101459707672
"../foodsg-233\Don, unagi\AYMWCARP6B74QDY7BLTOY2E3.jpg","Don, unagi",all,-0.4880084785406008
../foodsg-233\chin chow drink\9C5VD0KEVVTFKPL63HSG61JS.jpg,chin chow drink,all,-0.4880038783383099
../foodsg-233\vegetable soup\GCOVC6FF2J8TZLRA9D6FRHPG.jpg,vegetable soup,all,-0.488000415438969
../foodsg-233\biscuit\4HC2ZW0QCJ3J9Q6NQL86D6TX.jpg,biscuit,all,-0.4879970122612593
../foodsg-233\lasagna\3VWXZC3UVMXEQ7V14GZMDKF8.jpg,lasagna,all,-0.48799384661990164
../foodsg-233\tandoori chicken\9NKLW1TUICFEHXV7308X01IQ.jpg,tandoori chicken,all,-0.48799231858736924
../foodsg-233\sliced fish soup\I5A98P5MWOAKPY20TDW26IEM.jpg,sliced fish soup,all,-0.487979817476321
../foodsg-233\Seafood Noodles Soup\FCGSTOXUMRDKSO9IR8RASZBB.jpg,Seafood Noodles Soup,all,-0.4879627988184427
../foodsg-233\chicken soup\GYMYHW5NI9QQLUKHXKZ36CFN.jpg,chicken soup,all,-0.4879611944626048
../foodsg-233\kueh lapis - rainbow\BHNGJ2FXML6KCNRTGSGR89V4.jpg,kueh lapis - rainbow,all,-0.48794839937502743
../foodsg-233\muesli\W9QLLREEZ7QK3TUBXOPGP2U6.jpg,muesli,all,-0.48794124700624825
../foodsg-233\Pomelo\SK1LKXUBR561P2IYTBPTK4Y2.jpg,Pomelo,all,-0.4879405861255199
../foodsg-233\hotplate tofu\IG5MIMPEFIPUT1FPOBSFH9DU.jpg,hotplate tofu,all,-0.4879374734299528
../foodsg-233\cheese fries\J8Z3PU4ALKM6S815AKN92KL4.jpg,cheese fries,all,-0.48793638535726314
../foodsg-233\Prawn Noodle\L3P5IUFOS6JCNE745M198K5K.jpg,Prawn Noodle,all,-0.4879361700529145
../foodsg-233\roti john\V26RSYRG3LA6E73VF94N3SN9.jpg,roti john,all,-0.487932463878557
../foodsg-233\Chocolate\SY7ZTPU31YE0L8B5VZ3A256Y.jpg,Chocolate,all,-0.4879292469023238
../foodsg-233\canned Fruit salad\AIWDXBN78AGCFQ8ISXWF8BWM.jpg,canned Fruit salad,all,-0.48792818878403443
../foodsg-233\sliced fish soup\IT3AOXCE9OE23TTVR1L5MXH3.jpg,sliced fish soup,all,-0.4879221993435039
../foodsg-233\Chocolate\B938EM5IL3NTP0SQNQJA8KUI.jpg,Chocolate,all,-0.487907213246901
../foodsg-233\biscuit\TFNTMHSI6O6YRQK5QBL25KU4.jpg,biscuit,all,-0.48790234412378486
../foodsg-233\Chocolate\VWUG28FFVRS9OS6IMR14RNNZ.jpg,Chocolate,all,-0.4878977313151653
../foodsg-233\bak chor mee\NN5SDN4F0ZTH9JO2NV0CE1AL.jpg,bak chor mee,all,-0.48789536574152975
../foodsg-233\biscuit\NTXI59TOWDFV584OBY0N3VER.jpg,biscuit,all,-0.4878921145794555
../foodsg-233\pineapple tarts\238HXWC2HS4SRP3VGXUCU64Q.jpg,pineapple tarts,all,-0.4878796337592326
../foodsg-233\chicken wing\1FH8WVM83523TIY9SU44GDMC.jpg,chicken wing,all,-0.48787487296813153
../foodsg-233\buckwheat\CQ1YA8DWQP2NC5HRO789GDG2.jpg,buckwheat,all,-0.4878748233837189
../foodsg-233\salad\7NUXBWMS0MN1WFCC9JUSPQQ4.jpg,salad,all,-0.4878736512476777
../foodsg-233\pineapple tarts\2NO3J9G68COSIXM8DLTPAYW6.jpg,pineapple tarts,all,-0.48784595148176135
../foodsg-233\Fruit juice\7PWN67LBSXVIOO81YAF6RQYD.jpg,Fruit juice,all,-0.4878382758907308
../foodsg-233\pineapple tarts\VCV8OHFEKMDNNWE5D4EV5QLN.jpg,pineapple tarts,all,-0.4878242816408271
../foodsg-233\sandwich\S3DOQMTED5OVQ03QDTG9T9AM.jpg,sandwich,all,-0.4878190968138291
../foodsg-233\tandoori chicken\9US16LRP4W8TYYRUTWBWM8UT.jpg,tandoori chicken,all,-0.4878087690893135
../foodsg-233\yam rice\NPF4G3A9UGHBNUA5Z25ZT3ME.jpg,yam rice,all,-0.48780785787213155
../foodsg-233\chicken wing\RXWJVSOKTA04RYJTANLPJ1RX.jpg,chicken wing,all,-0.4878041939375882
../foodsg-233\Mee siam\IVHWO1B9TEPDPELGFD15ADD5.jpg,Mee siam,all,-0.4877981462324616
../foodsg-233\hotplate tofu\JA16U6EKTXAU2J9HZZDRKCRD.jpg,hotplate tofu,all,-0.4877818298086354
../foodsg-233\tandoori chicken\I287H42BRL1JXFG7XKB96IF8.jpg,tandoori chicken,all,-0.48777825338829084
../foodsg-233\kway chap\6EFTFW92RWPE35Y4MHGDLZ1N.jpg,kway chap,all,-0.4877749189773751
../foodsg-233\fried chicken\H2VFA1VQQK0YAKN48LR1OEK5.jpg,fried chicken,all,-0.4877731432403707
../foodsg-233\Duck Rice\TX9CTONAF5NAXPGA0QSERVYR.jpg,Duck Rice,all,-0.4877726155486765
../foodsg-233\french fries\K039ILPX0Z75LVMVZVSMWVCQ.jpg,french fries,all,-0.48776635041693417
../foodsg-233\beef noodle soup\OZ3052XX3VQW1BO0WJRUJ3M7.jpg,beef noodle soup,all,-0.48773898028315815
../foodsg-233\spring rolls\MPCIBBQB9453S9AF8SELO8V2.jpg,spring rolls,all,-0.48773663535037914
../foodsg-233\pasta - fettuccine\NDFCEAZG554E4EJ0MK34M8AX.jpg,pasta - fettuccine,all,-0.48771354222581503
../foodsg-233\sirloin steak\QTQLAV8DRFGKW9EU3EMIV9K4.jpg,sirloin steak,all,-0.48770690344420914
../foodsg-233\raspberry\YCFU2ZTODM051SMFSHJSGN45.jpg,raspberry,all,-0.4877058468311022
../foodsg-233\chicken masala\KUEXY5EKX1IPD9DDJGBH2Z18.jpg,chicken masala,all,-0.487701152163128
../foodsg-233\chilli crab\TB651JTG3SPQVVZDU1T3DQDZ.jpg,chilli crab,all,-0.4876965187766806
../foodsg-233\char siew pau\FJW23LL7K9E2Y14OUB7EKXNE.jpg,char siew pau,all,-0.4876811501929971
../foodsg-233\buckwheat\HZQI7ACY182530436PO50F5E.jpg,buckwheat,all,-0.48766647736693053
../foodsg-233\bak kwa\0GCMXONIT0AVOUSUTRB3RSTW.jpg,bak kwa,all,-0.4876639118999279
../foodsg-233\Mee goreng\9K9O91UMQ90TE9TJH1NPF77N.jpg,Mee goreng,all,-0.4876620008357161
../foodsg-233\Apple\SWEPUO6M7M8TOPC1L52WHE35.jpg,Apple,all,-0.48765186211584494
../foodsg-233\Soto ayam\8C3IWWEWWGV0G4YJVCRMCWFH.jpg,Soto ayam,all,-0.48763711018113554
../foodsg-233\lamb chops\PHI156GW2607TGF0E04QASZ0.jpg,lamb chops,all,-0.4876259095368286
../foodsg-233\Chocolate\7GZJE2SSE1WICJRNEI6WEXM0.jpg,Chocolate,all,-0.4876239708978933
../foodsg-233\Kway Teow\J0EQPUSJZQIY5GAZTBQ8F17C.jpg,Kway Teow,all,-0.4876198212058336
../foodsg-233\ice cream - vanilla\4OBXN0BXLU2NIV7C233J85QS.jpg,ice cream - vanilla,all,-0.48761962203539516
../foodsg-233\chawanmushi\K38DT2WE7AWEFPJ8NTBCHVAU.jpg,chawanmushi,all,-0.48761789790965904
../foodsg-233\Soft boiled eggs\TE89ARFGVKH32RKK6Z87QBR2.jpg,Soft boiled eggs,all,-0.48761621586717874
../foodsg-233\Chocolate\KLPU8P5O126KR0MO6AQKJNIG.jpg,Chocolate,all,-0.4875972493304765
../foodsg-233\chicken wing\9AXI71NJVIK2IMCEX5D7RSIV.jpg,chicken wing,all,-0.48757783086106943
../foodsg-233\sirloin steak\DHV05H5BYFHSJH2FGIA1ZCSL.jpg,sirloin steak,all,-0.4875699492374172
../foodsg-233\tandoori chicken\12SRN14P6JY10JZ3VQQDH73T.jpg,tandoori chicken,all,-0.48755689615001796
"../foodsg-233\Bee hoon, goreng\6OA2HNA2ZBW3SEODZ9M4EGGZ.jpg","Bee hoon, goreng",all,-0.48754706403362474
../foodsg-233\french fries\PZQRGYJS42GI87EMB2SW4X99.jpg,french fries,all,-0.4875422145037367
../foodsg-233\pasta - fettuccine\73XT5HX1LTM8VNVU8WS9ETSH.jpg,pasta - fettuccine,all,-0.48753170179097227
"../foodsg-233\Pilaf, pea\9OLGDV8R5R766X1JN1L6G0BP.jpg","Pilaf, pea",all,-0.4875219734354631
../foodsg-233\kuih bahulu\ZXSR5N2X43D7422IPWAC448P.jpg,kuih bahulu,all,-0.4875219714107502
../foodsg-233\wholegrain muffin\B9E7NU9BALVI9DJ6IGRD2ZLH.jpg,wholegrain muffin,all,-0.48751809250444833
../foodsg-233\sirloin steak\A9XY1J1GGD0CCPL9REAYQSFW.jpg,sirloin steak,all,-0.4875162562860941
../foodsg-233\Wholegrain Wrap\FGDGJS43ZYM1OTPQG0W03TXH.jpg,Wholegrain Wrap,all,-0.48751219101017707
../foodsg-233\kueh lapis baked\5GWQXLNUCTB32UU19633ZBF8.jpg,kueh lapis baked,all,-0.48750905419293594
../foodsg-233\Chocolate\XGPOJOPG0YK0NSGWLVPSQTL1.jpg,Chocolate,all,-0.4875053559139418
../foodsg-233\Kueh Salat\C4U2AC83M1F0LSJE3W5XV7J5.jpg,Kueh Salat,all,-0.487498744441601
../foodsg-233\tumpeng\9QNPNCGRXSQ04FTCV8ASA70H.jpg,tumpeng,all,-0.4874966731582767
../foodsg-233\ngoh hiang\U3BVRWHVOOLODW6RS2R5YWH2.jpg,ngoh hiang,all,-0.4874964097384548
"../foodsg-233\Pilaf, pea\DWMG0G5TB5QMPLIOBSPPC1K3.jpg","Pilaf, pea",all,-0.48749291302637127
../foodsg-233\Nasi pattaya\0B42V5DQDAR3OUR5ODJMVYHG.jpg,Nasi pattaya,all,-0.4874879491891785
../foodsg-233\Kueh Salat\FAD7K7NBO8HTGRD56UKHA3J1.jpg,Kueh Salat,all,-0.48748619791909237
../foodsg-233\tandoori chicken\SLPGMUFAOC3UWNJ1O1W1JH7Q.jpg,tandoori chicken,all,-0.487474346645404
"../foodsg-233\Mee siam, fried\IKU0WO1GFIR8P3W2VLPTXAIQ.jpg","Mee siam, fried",all,-0.4874728797769779
"../foodsg-233\Rice, korean bulgogi beef\NF4A0WY1XLYAZ26EHTMHQZ99.jpg","Rice, korean bulgogi beef",all,-0.4874704435438344
../foodsg-233\waffle\MXC0TQSLCJS7TWCRNPI6BC09.jpg,waffle,all,-0.48746924175727563
../foodsg-233\milk\WMZGJULDXHH9O4S8P0ACBBQA.jpg,milk,all,-0.4874674173869559
../foodsg-233\Laksa\753PA788ONI099NQBOPTNPYZ.jpg,Laksa,all,-0.4874372444973551
../foodsg-233\Pung Kueh\6UF6E1H8VCZHP2Z9F28Z9XUJ.jpg,Pung Kueh,all,-0.4874172614578196
../foodsg-233\whole oats\9FC2SL3FWFEYJ33R3OP2U69S.jpg,whole oats,all,-0.4874089875082348
../foodsg-233\chawanmushi\L9BF1HQ7RCUAKOZE7C8LR7S4.jpg,chawanmushi,all,-0.4874088320476202
../foodsg-233\Soft boiled eggs\BXA09QPYALXI9BS1Z8ETY5ON.jpg,Soft boiled eggs,all,-0.4874058598617209
../foodsg-233\biscuit\PV0Q0RMFRYJJ7P2QNYMV0FEQ.jpg,biscuit,all,-0.4874043915005407
../foodsg-233\egg tart\H8WJ0KW9ITR7KISCF9TFKC15.jpg,egg tart,all,-0.4874025344016381
../foodsg-233\preserved fruit snacks\1DT937TEJI7UTU6UXDKXLW22.jpg,preserved fruit snacks,all,-0.48740251704670357
../foodsg-233\chicken rice\4HFMHQYN5RAS56GJCVB46NMA.jpg,chicken rice,all,-0.4874020325039024
"../foodsg-233\Bee hoon, goreng\V4MGX4MS9SXEVJQI4R3M5L08.jpg","Bee hoon, goreng",all,-0.4873959000583156
../foodsg-233\Apple\O8SNK0KCOW0P31BXOKCJHER4.jpg,Apple,all,-0.4873952582811857
../foodsg-233\char siew\K89SO00VYI4TMGF5150CP8JL.jpg,char siew,all,-0.4873911546810453
../foodsg-233\cream soup\ODSHGBB78N2FYZE50XRCXRAU.jpg,cream soup,all,-0.4873806943742421
../foodsg-233\Nuts\KU7H87Z6SU18QY7MP981YKDB.jpg,Nuts,all,-0.48737096425105836
../foodsg-233\egg tart\IKPU5R2K0YEY28R8B1JPG3MG.jpg,egg tart,all,-0.48737000148781184
../foodsg-233\Alcoholic Beverage\H4FGZ9GUD63ERGF1R0ZTE0IX.jpg,Alcoholic Beverage,all,-0.48736184472429017
../foodsg-233\mixed vegetables\KM8BPUZVZPMSI04N7KKL4QJM.jpg,mixed vegetables,all,-0.48736087575620113
../foodsg-233\cream soup\SQS2VCY1Y90K8LGRDTOVF46X.jpg,cream soup,all,-0.48735951507134573
../foodsg-233\chin chow drink\J05LUUUJAAR4WQG2P8ZA8LWM.jpg,chin chow drink,all,-0.48735888526076215
../foodsg-233\Mee soto\H7WUPUBR38NGKY70UHKWR60G.jpg,Mee soto,all,-0.48735851154780485
../foodsg-233\pig organ soup\INZ9PNQ6OT8PVXQ1IV64HH78.jpg,pig organ soup,all,-0.4873531981112296
../foodsg-233\cream soup\NP04YIF3LO74T0AP5A9A3YVA.jpg,cream soup,all,-0.4873480589376509
../foodsg-233\pancake\SVQYNJULW3PYWX8AUX97FC9B.jpg,pancake,all,-0.48734740449592506
../foodsg-233\pancake\2EW395TLJWCE6CW9K3M7PTMX.jpg,pancake,all,-0.4873410553378259
../foodsg-233\Wholegrain Wrap\9UVPFA0SDK2WGXD30VSKNY09.jpg,Wholegrain Wrap,all,-0.487340830527712
../foodsg-233\kuih bahulu\8GYSVACFHLPDT7AXBZAONPAY.jpg,kuih bahulu,all,-0.48733744158360626
../foodsg-233\hotplate tofu\M169XTD3JQ2DGT3VUL5C71MI.jpg,hotplate tofu,all,-0.48733242020564826
../foodsg-233\yuseng\XA9YOC6JPBFYS8ZALWG5OQUO.jpg,yuseng,all,-0.48731892599411886
../foodsg-233\cake\YX8TE5MXA3C8YC273PLVZIIZ.jpg,cake,all,-0.4873034478312515
../foodsg-233\Bibimbap\LMDM5CTMM7F4ZKD5XEVC7US2.jpg,Bibimbap,all,-0.48729979392080597
../foodsg-233\har cheong gai\UQA41M5AUUZ1GSWFM64WYRMV.jpg,har cheong gai,all,-0.4872980888042858
../foodsg-233\mixed vegetables\EBCPL4UQ0D5NPH5RABPLNAQH.jpg,mixed vegetables,all,-0.48729131817968074
../foodsg-233\lamb chops\1KA1C0CMDUBVHX1S679A6I9J.jpg,lamb chops,all,-0.48728523547667085
../foodsg-233\CNY love letter\FU25MTC8MGDNNLVHR7S8OIZO.jpg,CNY love letter,all,-0.4872844030720342
../foodsg-233\canned Fruit salad\LBEQLHGY61BB82DWU7SY20B1.jpg,canned Fruit salad,all,-0.4872828023972433
"../foodsg-233\Wanton mee, dry\723KEWTSLZFMAWUNV7RMMEWV.jpg","Wanton mee, dry",all,-0.48726624341393626
../foodsg-233\mixed vegetables\LB07NUA8XE33JPBJ93IQWO7C.jpg,mixed vegetables,all,-0.4872230281707835
"../foodsg-233\Rice, with dakgalbi\2881ULP9GCNQJM4HWP0I6H95.jpg","Rice, with dakgalbi",all,-0.48721820787202097
../foodsg-233\pancake\D7XX3W5554UC4OT6754JKE91.jpg,pancake,all,-0.4872122188719954
../foodsg-233\dumpling\QZHRIVBN815EVQIFRPMH2XD6.jpg,dumpling,all,-0.48721183820271996
../foodsg-233\Pomelo\Z3DRTAUQBZMMMHK5R1MMVK5O.jpg,Pomelo,all,-0.4872108034576571
../foodsg-233\yuseng\XV2WQULC6JLCJZYY7FBP42V8.jpg,yuseng,all,-0.4871954325762344
../foodsg-233\mixed vegetables\Z2X6QLOJGPW8MT32HMSVQP51.jpg,mixed vegetables,all,-0.48719521400744636
../foodsg-233\chicken soup\04RPRO7BCMPHU57IOM8LJZLJ.jpg,chicken soup,all,-0.4871922978959847
../foodsg-233\chilli crab\Y0N7B2JVZ02QY5T31IXDSJ8Q.jpg,chilli crab,all,-0.4871864133500702
../foodsg-233\salad\EY3O3IO1MA7X7LRIBPPKUFLE.jpg,salad,all,-0.4871845792309904
../foodsg-233\satay bee hoon\OPXUJQB1D4QCTRVQITEVE8LY.jpg,satay bee hoon,all,-0.48717250793352784
../foodsg-233\french fries\M8K86XQBJEEZMVUYE04XPNXQ.jpg,french fries,all,-0.4871516331041605
../foodsg-233\Apple\YIT37JXIWUXSVYH2E7YOVQTP.jpg,Apple,all,-0.4871512708514873
../foodsg-233\Wholegrain Wrap\2F8P90GIKERVZNHVBQG8UNY3.jpg,Wholegrain Wrap,all,-0.4871501627155393
../foodsg-233\Duck Rice\K00CY7K5ZWTLYWI8ENKJ868U.jpg,Duck Rice,all,-0.48714795993652554
"../foodsg-233\Bee hoon, goreng\RZEWT43X2OQ4PI1AYKP11EG1.jpg","Bee hoon, goreng",all,-0.48714787177062174
../foodsg-233\lontong\MH3DH7G5HTL6YGFPNK1343T7.jpg,lontong,all,-0.48714483012459997
../foodsg-233\kway chap\ZV9IG819BN77A23O4AGSY1Q4.jpg,kway chap,all,-0.4871412866648556
../foodsg-233\seaweed snack\7DBDDG9S0TGK2O4JRTGGG4EN.jpg,seaweed snack,all,-0.48714090176158054
../foodsg-233\bak kut teh\0MAQ17ZA1ZB2V8G3U6LL7D6S.jpg,bak kut teh,all,-0.487140548586093
../foodsg-233\chicken soup\C8I5E8Z6DBHPVJX3VY70Q1FW.jpg,chicken soup,all,-0.4871335350995417
../foodsg-233\satay bee hoon\VGW4UTB1T8NR3285QINMGPAK.jpg,satay bee hoon,all,-0.48713204579762287
../foodsg-233\kuih bahulu\INXIWPXVQWSD335KSB26V06N.jpg,kuih bahulu,all,-0.48712973053198183
../foodsg-233\Instant Cereal Drink\GHASFSX6EXLTM3SR2PPBR8ZH.jpg,Instant Cereal Drink,all,-0.48711722395790025
../foodsg-233\kebab - chicken\NENM4DPFTQJC33PY6K0JXV4V.jpg,kebab - chicken,all,-0.4871167953567547
../foodsg-233\Mee siam\Z1PK89XD1HNHTY6TXG7AY141.jpg,Mee siam,all,-0.48711350204101117
../foodsg-233\drunken prawn\OHXFJKUDOTQ5TCOD84P95U0S.jpg,drunken prawn,all,-0.487112151551056
../foodsg-233\kebab - chicken\E5AVP0ADP56QLPAN8T8TJHM5.jpg,kebab - chicken,all,-0.4871119665440367
../foodsg-233\yong tau foo\HZEKNJ0N0V28JDBU9HM9B8RV.jpg,yong tau foo,all,-0.4871034322906763
"../foodsg-233\Rice, with dakgalbi\PN0ZRLUEWGCOLINH7C55A4RR.jpg","Rice, with dakgalbi",all,-0.48709642021107735
../foodsg-233\pancake\821GZUCCNUH7EN5WQIIRTPVU.jpg,pancake,all,-0.48707605644949165
../foodsg-233\canned Fruit salad\S4KRQ45TBEZ73NGZGKIYH05Q.jpg,canned Fruit salad,all,-0.4870683464038359
../foodsg-233\kueh lapis - rainbow\N7REQQNQ9TV1OO8E0QX1T25I.jpg,kueh lapis - rainbow,all,-0.48705634424537897
../foodsg-233\Pomelo\ZW6P4KLMO9QAY7OO740IQXHQ.jpg,Pomelo,all,-0.487051067126892
../foodsg-233\hotplate tofu\ZUV4YODQVYI0KJYGDK2ECBT8.jpg,hotplate tofu,all,-0.48705059515858035
../foodsg-233\Nasi pattaya\W3TXPMNRVABYV7BVLXL254MK.jpg,Nasi pattaya,all,-0.48705034674891046
../foodsg-233\milk\TA3F2X93THS10X6AATMUX56M.jpg,milk,all,-0.4870462483836953
../foodsg-233\curry puff\F7RECV5RINKMCSTFVSXV9QJY.jpg,curry puff,all,-0.48704187579400515
../foodsg-233\Chinese fritters\7FHZO1M0CK2DE99NMFX8C267.jpg,Chinese fritters,all,-0.4870392980814242
../foodsg-233\yong tau foo\PJPRP7HR0LHD06VBFR3S85U8.jpg,yong tau foo,all,-0.48703515723382595
../foodsg-233\salad\OSO5GFQPWXABBGZM2WYJF399.jpg,salad,all,-0.4870321980984441
../foodsg-233\fried rice\TY44B3ZSH9D6XIWXR4BMUO6H.jpg,fried rice,all,-0.48702470375384876
../foodsg-233\chai tow kuay\YZWPA7OOMAM8FW935RSESRXH.jpg,chai tow kuay,all,-0.4870196562765696
../foodsg-233\char siew pau\BYYHTXS0CQBWRFJT0PJZ0UT9.jpg,char siew pau,all,-0.48700291292164055
../foodsg-233\mushroom soup\2EXSKCSO6I5A5Y51M1R89C2F.jpg,mushroom soup,all,-0.48700033388123204
../foodsg-233\milk\3KL45V7SQ296JBTEC6YEQBF4.jpg,milk,all,-0.48699795319896105
../foodsg-233\Snacks and Chips\E3Q9CAT32AWB6MZYES7F2RYH.jpg,Snacks and Chips,all,-0.486992236511832
../foodsg-233\gulai daun ubi\XPIULRAI97U8761ZASYZIHNA.jpg,gulai daun ubi,all,-0.48698704525264874
../foodsg-233\Mee soto\Q5K8I9YSV946AYGUV8H4S8F2.jpg,Mee soto,all,-0.4869728799502647
../foodsg-233\green leafy vegetables\4D8GGK9ZLG185R217OU1U2OT.jpg,green leafy vegetables,all,-0.4869673924209808
../foodsg-233\kaya toast\8WMCWZ8HE0EYRLJ2DU32F95Q.jpg,kaya toast,all,-0.48696526616351815
../foodsg-233\tandoori chicken\T4FSAHBP3Z84QT2P9R8P823H.jpg,tandoori chicken,all,-0.48694635947582426
"../foodsg-233\Don, unagi\X2LNPFC5KD3AADXJ4SI6UBAE.jpg","Don, unagi",all,-0.4869451828309144
../foodsg-233\chin chow drink\SF35VMQIGHP0OG3I1B38JAME.jpg,chin chow drink,all,-0.4869447432448157
../foodsg-233\chai tow kuay\CKJPIO2RJQHSD172V7TVHW7S.jpg,chai tow kuay,all,-0.48692833509413624
../foodsg-233\Chocolate\FSB1XSOE1TCBVT731VEA28PF.jpg,Chocolate,all,-0.4869058519914983
../foodsg-233\Wholegrain Wrap\LXR5W4UL8DVC0RFP2QK98DQZ.jpg,Wholegrain Wrap,all,-0.4868992685243628
../foodsg-233\sandwich\IQECQH6H9182D0J0ZI90T3OC.jpg,sandwich,all,-0.4868769052835432
../foodsg-233\Fruit juice\YY2A5QWF8EBRD9D2RRSIWY5V.jpg,Fruit juice,all,-0.48686890072022265
../foodsg-233\Laksa\X1XBJV4TQ6T4060U4Z9TXWJT.jpg,Laksa,all,-0.48686767450057117
../foodsg-233\Prawn Noodle\VX733Y91KL5BYYQJLZ4SK6KE.jpg,Prawn Noodle,all,-0.4868476447538141
../foodsg-233\milk\L4N1LYR8O37C755KSG4FU1NR.jpg,milk,all,-0.4868459623436337
../foodsg-233\Bubble Milk Tea\CVTDVGVK4E7BZ9NIGZZE31J3.jpg,Bubble Milk Tea,all,-0.48683892584153754
../foodsg-233\tom yum noodle soup\PK6KV4ND1HQS9GWI3SI76UK7.jpg,tom yum noodle soup,all,-0.4868356031816209
../foodsg-233\Chocolate\UL568FTX4C0EOK0W5EMAHJIU.jpg,Chocolate,all,-0.48683142513993927
../foodsg-233\Mee kuah\59MVVA3J8GGVDAMEIWUJGHBA.jpg,Mee kuah,all,-0.486830078049682
../foodsg-233\tumpeng\DRP068ZA2YT67MSM9JMB7PF6.jpg,tumpeng,all,-0.48682721604047485
../foodsg-233\begedil\VS34DSJFOFRWOMCSRSJP8AEJ.jpg,begedil,all,-0.48682245633351906
